timestamp,region_name,temperature_current,temperature_min,temperature_max,temperature_growing_degree_days,humidity_relative_humidity,humidity_pressure,precipitation_rain_1h,precipitation_rain_3h,wind_speed,wind_gust,wind_degree,cloud_cover,weather_main,weather_description,extreme_weather_is_rainy,extreme_weather_is_thunderstorm,extreme_weather_is_clear,extreme_weather_is_cloudy,temp_range,temp_deviation,temp_above_20,temp_below_15,temp_optimal_growth,gdd_normalized,temperature_stress_index,feels_like_index,rain_intensity_ratio,has_light_rain,has_moderate_rain,has_heavy_rain,cumulative_rain_3h,rain_period,heat_humidity_stress,dew_point_proxy,moisture_stress,comfort_index,humidity_temp_product,wind_stress_index,wind_turbulence,high_wind,extreme_wind,wind_pressure_index,month,day_of_year,quarter,week_of_year,is_growing_season,temperature_current_lag1,temperature_current_lag7,temperature_current_lag30,precipitation_rain_1h_lag1,precipitation_rain_1h_lag7,precipitation_rain_1h_lag30,humidity_relative_humidity_lag1,humidity_relative_humidity_lag7,humidity_relative_humidity_lag30,temperature_current_rolling_7d_mean,temperature_current_rolling_30d_mean,temperature_current_rolling_7d_std,temperature_current_rolling_30d_std,precipitation_rain_1h_rolling_7d_mean,precipitation_rain_1h_rolling_30d_mean,precipitation_rain_1h_rolling_7d_std,precipitation_rain_1h_rolling_30d_std,wind_speed_rolling_7d_mean,wind_speed_rolling_30d_mean,wind_speed_rolling_7d_std,wind_speed_rolling_30d_std,cloud_intensity,clear_sky_index,photosynthesis_potential
2023-11-23 18:02:20.800222,Delhi NCR,1.1721190614455332,-1.6058140706450017,-0.46713969516363263,-1.3743559383471255,0.11104212654802378,1.098675791910973,0.834671721768488,1.83,0.3866732704585808,5.28,158,0.06728310325457808,Clouds,light rain,1.523796826698279,2.9718091849326114,1.2366217830796853,1.00137080256265,0.7957325473351838,0.6209444930430476,0.5944899563719431,-0.33301614481984426,0.4999999999999999,-1.3743559383471258,0.7957325473351838,30.762,0.6654545454545455,-2.0735128491017845,2.106565068384325,-0.026180163474687157,0.4347136537332475,1,1.0077141923920179,1.1276082219321102,0.581470541138621,23.69,1.0077141923920179,0.3068900902645424,0.1800000000000006,1.5690017365568198,-0.2038509231241538,5.2225019999999995,1.3011607913915828,1.3646850259878975,1.338223255568554,47,-1.002743489380263,21.73,1.862430069345699,-9.211994318324856e-16,4.07,-0.31471718239004476,1.5144845882382408e-16,75.0,0.3829958724198725,0.0,0.4421244951696199,1.3398275804938422,-0.5278264447286718,8.354003068752565,0.6339509574070427,2.0336363636363637,1.2847567863218314,1.8451247802101227,-0.8040856020558955,3.7163636363636368,-0.9795858374625018,1.8022001704986754,0.0672831032545779,-0.0672831032545779,0.5582733333333333
2023-11-24 18:02:20.800222,Delhi NCR,1.3845367512917814,-1.0565842147325917,0.3738692737453629,-1.1133763961141534,0.7188711383543258,0.5663038212331256,-0.4201966663851442,0.77,-0.2324675468534906,4.3,3,0.6580492344430553,Clear,scattered clouds,1.523796826698279,-0.33649535948341047,-0.8086546862449713,-0.9986310739646672,1.001729476343549,0.9729897733431893,0.5944899563719431,-0.33301614481984426,-2.0,-1.1133763961141536,1.001729476343549,32.265,0.8850574712643678,0.48227335578517655,-0.4747064379867322,-0.026180163474687157,-0.7507579389070284,1,1.682338812600342,1.5375882061651749,0.019118990339697252,25.425,1.682338812600342,-0.2508459931360352,0.96,-0.6373479242887925,-0.2038509231241538,3.4023911999999994,1.3011607913915828,1.3741665151757834,1.338223255568554,47,-1.002743489380263,34.18,-0.9846644795750039,-9.211994318324856e-16,2.74,-0.8716846984696031,1.5144845882382408e-16,66.0,-0.7701432709232946,0.0,1.332729252117928,1.8325965173680252,-0.771565710025925,8.366195462404134,0.7998028979005722,1.9358333333333333,1.1583444672298067,1.7915836485347172,-0.6619711851241805,3.685,-1.0226591302619932,1.7217617826992317,0.6580492344430553,-0.6580492344430553,0.39435
2023-11-25 18:02:20.800222,Delhi NCR,-1.0868858317696546,0.8760084482906147,-0.31724128607103513,2.400299391998057,0.7864076952216926,-0.18240657198608898,1.3219344469558025,1.64,0.3444591238236671,5.93,253,0.8057407672401746,Clouds,rain,1.523796826698279,-0.33649535948341047,1.2366217830796853,1.00137080256265,-0.8356302291665436,0.4796852775141998,-1.6821142044229078,-0.33301614481984426,0.4999999999999999,2.400299391998058,-0.8356302291665436,14.778000000000002,0.47126436781609193,-2.0735128491017845,2.106565068384325,-0.026180163474687157,0.6524533340141144,1,-0.5631838420875784,-0.7344334355644595,-1.0430395016477243,15.810000000000002,-0.5631838420875781,0.4224407921207468,0.9499999999999993,-0.6373479242887925,-0.2038509231241538,5.0356266000000005,1.3011607913915828,1.3836480043636692,1.338223255568554,47,-1.002743489380263,35.85,1.128642814469229,-9.211994318324856e-16,0.86,-0.3818217023996301,1.5144845882382408e-16,75.0,1.129144729877216,0.0,0.5000616863474401,1.2525493670506502,-0.2448815375416784,8.601744605393154,1.4310304326147534,2.053846153846154,1.1791239686026798,1.7672980245822456,-0.5796245136310372,3.784615384615385,-0.9410374212863275,1.6871357156663251,0.8057407672401743,-0.8057407672401743,0.15872666666666668
2023-11-26 18:02:20.800222,Delhi NCR,0.29955298219687404,0.4866408847331136,0.5158782928857183,1.0737594748919255,1.3267001501606277,0.6590202880365768,-0.17990271971742744,1.63,-1.055643406234313,6.74,285,-1.4834779911151748,Clear,rain,-0.6562554682350746,-0.33649535948341047,-0.8086546862449713,1.00137080256265,0.021582797997297103,-0.8251816284293892,0.5944899563719431,-0.33301614481984426,0.4999999999999999,1.0737594748919257,0.021582797997297103,24.588,1.3252032520325203,0.48227335578517655,-0.4747064379867322,-0.026180163474687157,-0.25882755012432906,0,1.0684953973452935,0.7424397064854849,-0.9520039927659938,22.060000000000002,1.0684953973452942,-0.5891449289691724,5.74,-0.6373479242887925,-0.2038509231241538,1.01961,1.3011607913915828,1.393129493551555,1.338223255568554,47,-1.002743489380263,16.42,0.49311924415882535,-9.211994318324856e-16,3.47,-0.2274813063775839,1.5144845882382408e-16,76.0,-0.7023115566089906,0.0,0.42775990231561434,1.2747237776204152,-0.2729679841898985,8.265224812961302,1.4483582472931822,1.9942857142857144,1.1677899354478671,1.7125272116230592,-0.7429896844964664,3.585714285714286,-0.7561026823304207,1.7836294643041941,-1.4834779911151752,1.4834779911151752,0.8287066666666667
2023-11-27 18:02:20.800222,Delhi NCR,-0.770167240322255,-1.2971690507518605,-0.2383473865486153,-0.29988406690991337,0.7864076952216926,0.40778857153692166,-0.20660204712495153,1.5,-0.767180070895734,3.9,128,0.5842034680444956,Rain,light rain,-0.6562554682350746,-0.33649535948341047,-0.8086546862449713,1.00137080256265,0.7403570287845481,-0.045220559580022544,-1.6821142044229078,-0.33301614481984426,0.4999999999999999,-0.29988406690991337,0.7403570287845481,17.019000000000002,1.2605042016806722,0.48227335578517655,-0.4747064379867322,-0.026180163474687157,-0.3273752272497871,0,-0.26825473374506636,-0.44024030566811073,-0.916638897308221,17.055,-0.26825473374506575,-0.5732552649665138,2.08,-0.6373479242887925,-0.2038509231241538,1.8511038000000002,1.3011607913915828,1.4026109827394408,1.338223255568554,48,-1.002743489380263,27.32,0.1332444513324528,-9.211994318324856e-16,1.22,0.22882942968759645,1.5144845882382408e-16,84.0,-0.023994413465951166,0.0,0.08779787143749757,0.9199405388878286,-0.030335047144376247,8.226630797946038,1.287457110993489,1.9400000000000002,1.2379110668880093,1.6635718886093949,-1.0843299195567553,3.4680000000000004,-0.7758755314680941,1.778186074145705,0.5842034680444955,-0.5842034680444955,0.22061666666666663
2023-11-28 18:02:20.800222,Delhi NCR,0.823601414631929,-0.46620168950109614,0.6058173383412769,1.1857897174114456,-1.7799814657382491,1.5931636148626822,-0.7806375863867193,1.97,0.7947433545960826,3.3,145,-0.30194572873822023,Clouds,broken clouds,-0.6562554682350746,-0.33649535948341047,-0.8086546862449713,-0.9986310739646672,0.7514321324946754,0.043337266682336936,0.5944899563719431,-0.33301614481984426,0.4999999999999999,1.1857897174114458,0.7514321324946754,28.296000000000003,5.96969696969697,0.48227335578517655,-0.4747064379867322,-0.026180163474687157,-0.48463166300819094,0,-0.6460956396135862,0.14223846155638725,2.2464220088742857,19.52,-0.6460956396135856,0.028599047536417118,-2.96,1.5690017365568198,-0.2038509231241538,6.4414147999999996,1.3011607913915828,1.4120924719273267,1.338223255568554,48,-1.002743489380263,18.91,-0.3542455162550454,-9.211994318324856e-16,1.18,0.4234325377153939,1.5144845882382408e-16,76.0,-0.3631529850374709,0.0,0.5307061511026511,1.1319004149960634,0.05472311967671334,8.048668523426715,0.8418847335481846,1.83875,1.4372079413455336,1.6574071115249063,-0.6433767754321804,3.6425,-0.3848960200392493,1.8542797343802615,-0.3019457287382205,0.30194572873822073,0.6183200000000001
2023-11-29 18:02:20.800222,Delhi NCR,-0.9825849301685032,-0.3617372212295714,0.9087699125073693,0.5021506238548304,0.3136517971501244,0.2333221017454933,-0.6938647723122661,0.98,-0.5948056388031687,3.59,234,0.3995890520480965,Clouds,scattered clouds,-0.6562554682350746,-0.33649535948341047,-0.8086546862449713,-0.9986310739646672,0.8909784392422776,0.3068247207201191,-1.6821142044229078,-0.33301614481984426,0.4999999999999999,0.5021506238548306,0.8909784392422776,15.515999999999998,2.1304347826086953,0.48227335578517655,-0.4747064379867322,-0.026180163474687157,-0.831402264936979,0,-0.6541374605766351,-0.8029603493555771,-0.746158831883791,15.52,-0.6541374605766346,-0.5202201825174171,1.2799999999999998,-0.6373479242887925,-0.2038509231241538,2.3454354000000004,1.3011607913915828,1.4215739611152125,1.338223255568554,48,-1.002743489380263,31.44,-0.4129484966451631,-9.211994318324856e-16,0.32,1.731970677902308,1.5144845882382408e-16,38.0,0.7221544439913923,0.0,0.31571607805437735,0.7617284371673836,0.3400931742370215,8.122024749372027,-0.054210825536260346,1.7570588235294118,1.189827918730468,1.6397437479141457,-0.4215720312490361,3.564117647058824,-0.6255267284550811,1.8242534734225169,0.39958905204809625,-0.39958905204809625,0.22986666666666666
2023-11-30 18:02:20.800222,Delhi NCR,-0.6213476612084169,-1.5250915269806415,1.1028489053325217,0.8547912736037734,-0.36171377152354445,-0.7038120788484625,0.08041572250593249,0.2,0.006745950744355099,7.05,261,1.1380467160336931,Thunderstorm,light rain,-0.6562554682350746,-0.33649535948341047,-0.8086546862449713,1.00137080256265,1.8412223375711854,-0.29186306134718704,0.5944899563719431,-0.33301614481984426,0.4999999999999999,0.8547912736037735,1.8412223375711854,18.072,0.12345679012345678,0.48227335578517655,-0.4747064379867322,-0.026180163474687157,-0.6781780454800727,0,-0.6616805639605804,-0.7037144742098208,-0.13522257757619233,15.94,-0.6616805639605801,0.36960544008509105,3.0300000000000002,-0.6373479242887925,-0.2038509231241538,4.0438788,1.3011607913915828,1.4310554503030983,1.338223255568554,48,-1.002743489380263,17.24,1.1758604291308452,-9.211994318324856e-16,0.45,0.839480561774823,1.5144845882382408e-16,69.0,0.11166901516265672,0.0,-0.35941978608385755,0.5379346987053506,0.04350985990387567,8.007048365622113,-0.33393126248803456,1.748888888888889,1.0569047350861946,1.5911626858402812,-0.5650146203016078,3.589444444444444,-0.7210955170658209,1.7730448128845282,1.1380467160336931,-1.1380467160336931,0.1338666666666666
2023-12-01 18:02:20.800222,Delhi NCR,-0.07694783333899077,-0.8144165837395119,1.1170498072465576,-0.25914579690281525,-0.22664065778881065,2.113572170469117,-0.8407110730536486,6.03,-1.154143081715779,6.64,141,-0.006562663143981583,Rain,scattered clouds,-0.6562554682350746,-0.33649535948341047,1.2366217830796853,1.00137080256265,1.3539177743255923,-1.1941108455894656,0.5944899563719431,-0.33301614481984426,0.4999999999999999,-0.25914579690281514,1.3539177743255923,21.924,25.125,0.48227335578517655,-0.4747064379867322,-0.026180163474687157,1.1161582086863313,0,-0.19220030293173623,-0.15077316982632175,0.1328922250689787,18.28,-0.19220030293173568,-0.6761031125278555,5.92,-0.6373479242887925,-0.2038509231241538,0.7446240000000001,1.5911905250452791,1.4405369394909842,1.338223255568554,48,-1.002743489380263,20.08,1.3889777709819244,-9.211994318324856e-16,1.61,-0.4220844144053813,1.5144845882382408e-16,59.0,0.7221544439913923,0.0,-0.9095836923922458,0.4879633446958161,-0.8733505305912834,7.788300530038554,-0.48988159459389075,1.6689473684210527,1.1253655490762189,1.585107408687507,-0.9129957159661823,3.438421052631579,-0.4820533132278496,1.8445573487602647,-0.00656266314398183,0.00656266314398183,0.41412
2023-12-02 18:02:20.800222,Delhi NCR,1.6770880606608654,0.8807568332120473,1.326907579976194,-1.9548762859482736,0.7864076952216926,-1.3976901529903756,-0.3067245249031668,0.67,-0.02491465923183017,2.13,279,0.32574328564953686,Clear,broken clouds,-0.6562554682350746,-0.33649535948341047,-0.8086546862449713,1.00137080256265,0.31507304631566646,1.4578425545948803,0.5944899563719431,-0.33301614481984426,-2.0,-1.9548762859482738,0.31507304631566646,34.335,0.6442307692307693,0.48227335578517655,-0.4747064379867322,-0.026180163474687157,-0.7225324247965456,0,2.010635243969768,1.8329628345751638,0.060046896865289065,26.675,2.010635243969768,-0.5167581886844355,-1.8000000000000003,-0.6373479242887925,-0.2038509231241538,3.9259914000000005,1.5911905250452791,1.45001842867887,1.338223255568554,48,-1.002743489380263,24.36,-1.0905850746267376,-9.211994318324856e-16,0.23,1.3293435578447959,1.5144845882382408e-16,61.0,0.7899861583056962,0.0,0.1308916499995129,0.9029303836061285,-0.007767853106473417,8.07494661869271,-1.0938797062419696,1.637,0.5291412629822745,1.5494314746825177,-1.0524537886561829,3.463,-0.6018302043756435,1.7987220609731729,0.32574328564953653,-0.32574328564953653,0.5341
