timestamp,region_name,temperature_current,temperature_min,temperature_max,temperature_growing_degree_days,humidity_relative_humidity,humidity_pressure,precipitation_rain_1h,precipitation_rain_3h,wind_speed,wind_gust,wind_degree,cloud_cover,weather_main,weather_description,extreme_weather_is_rainy,extreme_weather_is_thunderstorm,extreme_weather_is_clear,extreme_weather_is_cloudy
2023-11-23 18:02:20.958475,Madhya Pradesh,35.24,8.92,35.68,6.84,87,1002.9,0.99,0.64,2.79,9.11,17,47,Thunderstorm,few clouds,False,False,False,False
2023-11-24 18:02:20.958475,Madhya Pradesh,12.08,19.83,35.44,10.31,74,1012.37,0.17,2.56,1.76,4.15,339,45,Rain,clear sky,False,False,True,False
2023-11-25 18:02:20.958475,Madhya Pradesh,26.38,23.57,31.47,17.11,77,1011.92,0.45,1.72,2.71,9.47,79,57,Rain,broken clouds,True,False,False,True
2023-11-26 18:02:20.958475,Madhya Pradesh,37.0,20.07,33.11,18.3,57,1017.28,1.39,5.72,3.59,3.16,273,25,Rain,scattered clouds,False,False,False,True
2023-11-27 18:02:20.958475,Madhya Pradesh,34.26,16.19,27.76,0.26,56,1004.78,0.34,2.53,3.99,8.98,247,45,Clear,rain,False,False,True,True
2023-11-28 18:02:20.958475,Madhya Pradesh,35.17,16.52,39.53,13.94,57,1016.91,1.67,0.17,4.81,2.57,230,33,Clear,thunderstorm,False,True,False,False
2023-11-29 18:02:20.958475,Madhya Pradesh,25.51,13.59,32.19,8.68,59,1010.26,0.38,3.09,2.97,0.56,110,43,Thunderstorm,thunderstorm,False,False,False,True
2023-11-30 18:02:20.958475,Madhya Pradesh,16.01,25.63,34.73,16.33,48,1008.13,0.53,0.6,7.06,2.22,243,18,Clouds,few clouds,False,False,False,True
2023-12-01 18:02:20.958475,Madhya Pradesh,16.27,20.89,28.55,2.67,85,1023.38,4.6,0.61,1.05,13.64,149,12,Clear,clear sky,False,False,False,False
2023-12-02 18:02:20.958475,Madhya Pradesh,13.89,31.97,23.68,1.23,76,1011.53,2.01,0.55,3.43,8.85,197,13,Clear,broken clouds,True,False,False,False
2023-12-03 18:02:20.958475,Madhya Pradesh,17.67,11.3,30.04,13.04,87,1042.75,2.56,5.17,5.54,2.68,164,20,Clear,thunderstorm,False,False,True,True
2023-12-04 18:02:20.958475,Madhya Pradesh,32.57,28.22,33.68,6.65,75,1015.81,0.88,5.8,8.22,13.84,142,44,Clear,scattered clouds,True,False,False,True
2023-12-05 18:02:20.958475,Madhya Pradesh,29.46,29.26,27.05,15.23,46,1017.71,0.55,1.68,3.17,7.4,245,71,Clear,few clouds,True,False,False,False
2023-12-06 18:02:20.958475,Madhya Pradesh,26.52,17.37,36.12,29.57,51,1021.07,1.21,0.0,4.34,1.85,45,35,Thunderstorm,few clouds,False,False,False,False
2023-12-07 18:02:20.958475,Madhya Pradesh,27.71,25.68,20.74,22.29,56,1001.97,1.22,0.59,9.68,2.38,317,100,Clouds,light rain,False,False,False,True
2023-12-08 18:02:20.958475,Madhya Pradesh,16.85,21.79,35.19,39.8,52,1008.35,1.22,0.49,2.02,6.81,212,28,Thunderstorm,light rain,False,False,False,False
2023-12-09 18:02:20.958475,Madhya Pradesh,36.56,25.39,34.25,22.19,55,1009.13,0.28,3.75,3.42,11.69,242,50,Thunderstorm,few clouds,False,False,False,False
2023-12-10 18:02:20.958475,Madhya Pradesh,29.65,26.61,34.59,21.46,59,1007.43,0.52,3.29,6.71,10.3,207,77,Clouds,rain,False,False,True,False
2023-12-11 18:02:20.958475,Madhya Pradesh,22.05,22.98,20.77,24.36,54,1014.97,0.14,0.96,2.36,10.47,33,38,Thunderstorm,rain,False,False,True,False
2023-12-12 18:02:20.958475,Madhya Pradesh,27.78,6.01,43.24,15.06,78,1014.31,0.33,0.29,2.52,5.93,241,1,Thunderstorm,thunderstorm,False,False,True,False
2023-12-13 18:02:20.958475,Madhya Pradesh,16.34,17.44,24.98,15.38,61,1007.38,0.77,6.87,3.45,0.57,346,1,Thunderstorm,thunderstorm,False,True,False,True
2023-12-14 18:02:20.958475,Madhya Pradesh,26.38,4.8,32.6,7.77,73,1017.83,0.17,0.1,1.1,4.71,48,85,Clouds,few clouds,False,False,False,False
2023-12-15 18:02:20.958475,Madhya Pradesh,16.51,24.35,35.39,3.1,67,1009.9,0.46,0.5,2.43,1.9,96,58,Thunderstorm,scattered clouds,False,False,False,False
2023-12-16 18:02:20.958475,Madhya Pradesh,16.82,9.73,19.6,8.52,64,1006.66,1.76,2.28,2.95,1.71,61,58,Thunderstorm,few clouds,True,True,False,True
2023-12-17 18:02:20.958475,Madhya Pradesh,22.87,33.73,30.39,25.2,67,1019.08,1.11,2.47,6.77,2.01,159,67,Clouds,thunderstorm,False,False,False,False
2023-12-18 18:02:20.958475,Madhya Pradesh,23.79,15.04,38.82,15.64,75,1021.38,3.06,12.23,4.32,1.65,183,35,Clouds,clear sky,False,False,False,True
2023-12-19 18:02:20.958475,Madhya Pradesh,14.89,10.55,24.55,11.5,57,992.19,1.39,3.39,4.7,1.46,298,38,Clear,light rain,False,True,False,True
2023-12-20 18:02:20.958475,Madhya Pradesh,17.51,20.59,34.41,11.57,65,1013.11,0.16,1.12,2.01,5.27,152,38,Rain,light rain,False,False,False,True
2023-12-21 18:02:20.958475,Madhya Pradesh,17.19,21.07,26.29,5.12,62,993.07,0.04,1.74,6.3,14.38,168,0,Clear,broken clouds,False,False,False,True
2023-12-22 18:02:20.958475,Madhya Pradesh,22.04,28.77,43.29,7.54,72,1017.28,1.5,1.26,3.62,2.08,185,39,Clouds,few clouds,True,False,False,True
2023-12-23 18:02:20.958475,Madhya Pradesh,16.87,20.57,22.84,16.45,49,1016.27,0.1,0.3,6.27,5.93,92,0,Thunderstorm,thunderstorm,False,False,False,True
2023-12-24 18:02:20.958475,Madhya Pradesh,22.0,25.08,33.16,23.19,78,1004.37,1.75,3.33,1.83,1.76,261,52,Clouds,clear sky,True,False,False,False
2023-12-25 18:02:20.958475,Madhya Pradesh,31.41,17.83,36.53,18.43,61,1019.1,0.47,0.07,4.35,1.62,333,100,Rain,broken clouds,True,False,True,True
2023-12-26 18:02:20.958475,Madhya Pradesh,27.15,20.24,39.15,23.33,77,996.96,1.79,1.64,2.79,4.55,216,5,Rain,few clouds,True,False,False,True
2023-12-27 18:02:20.958475,Madhya Pradesh,30.39,17.77,38.5,24.09,55,1000.84,0.55,5.63,0.74,2.47,309,90,Clouds,rain,False,False,True,True
2023-12-28 18:02:20.958475,Madhya Pradesh,31.02,8.24,38.3,9.34,51,1023.4,3.43,6.11,0.66,2.62,204,53,Clear,rain,False,False,False,True
2023-12-29 18:02:20.958475,Madhya Pradesh,18.91,24.68,40.2,17.89,73,987.76,0.28,0.86,5.77,2.31,333,88,Rain,broken clouds,True,False,False,False
2023-12-30 18:02:20.958475,Madhya Pradesh,33.26,17.8,33.55,22.18,64,1004.66,1.81,1.04,6.7,6.85,255,87,Clouds,light rain,False,False,False,True
2023-12-31 18:02:20.958475,Madhya Pradesh,19.01,24.24,25.38,14.65,69,1006.32,2.37,3.04,0.5,3.94,40,2,Rain,thunderstorm,False,False,False,False
2024-01-01 18:02:20.958475,Madhya Pradesh,31.67,11.55,21.25,17.46,71,1006.35,1.76,3.5,6.1,1.02,220,100,Rain,thunderstorm,False,False,False,True
2024-01-02 18:02:20.958475,Madhya Pradesh,10.21,21.07,35.78,12.28,44,1004.11,0.63,0.19,4.08,4.13,256,62,Clear,light rain,False,False,True,True
2024-01-03 18:02:20.958475,Madhya Pradesh,23.13,16.7,21.66,25.75,60,1015.19,1.77,1.61,5.1,15.39,114,60,Thunderstorm,thunderstorm,False,False,True,True
2024-01-04 18:02:20.958475,Madhya Pradesh,18.13,20.83,26.24,18.57,79,1012.78,2.72,1.7,2.15,6.2,35,49,Rain,clear sky,False,True,False,False
2024-01-05 18:02:20.958475,Madhya Pradesh,22.4,6.12,26.71,9.4,78,1009.99,1.62,0.7,2.25,4.77,22,45,Clouds,broken clouds,True,False,False,False
2024-01-06 18:02:20.958475,Madhya Pradesh,19.32,18.19,33.91,11.3,59,1019.5,2.74,2.08,1.32,4.05,3,50,Clouds,thunderstorm,False,False,False,True
2024-01-07 18:02:20.958475,Madhya Pradesh,34.62,20.31,31.55,22.99,90,1014.26,1.6,0.03,0.98,5.8,317,89,Clear,rain,False,False,False,False
2024-01-08 18:02:20.958475,Madhya Pradesh,35.05,13.07,25.87,16.09,73,1018.55,0.25,3.53,8.06,6.07,214,62,Clear,light rain,False,True,False,True
2024-01-09 18:02:20.958475,Madhya Pradesh,27.15,13.22,40.74,32.04,69,1015.34,3.44,2.97,3.16,9.19,93,16,Rain,clear sky,False,False,False,True
2024-01-10 18:02:20.958475,Madhya Pradesh,32.8,7.6,43.32,20.27,42,1032.17,0.7,4.01,4.25,4.49,175,11,Clouds,light rain,False,False,False,False
2024-01-11 18:02:20.958475,Madhya Pradesh,22.8,24.62,27.29,12.14,48,1016.89,1.38,0.99,12.15,3.0,110,55,Rain,rain,False,False,True,True
2024-01-12 18:02:20.958475,Madhya Pradesh,31.03,24.35,33.82,16.17,49,984.92,0.09,0.28,8.22,2.57,2,15,Clouds,scattered clouds,False,False,True,False
2024-01-13 18:02:20.958475,Madhya Pradesh,23.92,13.92,34.44,6.97,34,1023.39,0.01,1.22,8.94,4.67,356,48,Clouds,rain,True,False,False,True
2024-01-14 18:02:20.958475,Madhya Pradesh,22.52,23.73,35.37,15.53,83,1017.54,2.97,0.12,15.54,4.65,234,57,Clouds,light rain,False,False,False,False
2024-01-15 18:02:20.958475,Madhya Pradesh,26.58,18.72,28.77,18.97,65,1005.76,0.06,1.03,0.82,4.84,225,50,Rain,clear sky,True,False,True,False
2024-01-16 18:02:20.958475,Madhya Pradesh,27.51,20.63,42.12,16.3,59,1001.52,1.03,7.18,1.49,4.57,259,69,Clear,scattered clouds,False,False,False,False
2024-01-17 18:02:20.958475,Madhya Pradesh,42.36,15.17,34.28,26.51,67,1001.42,0.18,0.22,8.51,2.29,96,48,Rain,scattered clouds,False,False,True,True
2024-01-18 18:02:20.958475,Madhya Pradesh,18.36,16.33,36.51,14.46,72,1023.34,0.47,2.3,5.26,3.16,277,70,Clear,light rain,False,False,True,False
2024-01-19 18:02:20.958475,Madhya Pradesh,25.95,13.99,32.45,15.31,45,1009.27,0.46,0.24,3.98,3.61,73,84,Clouds,light rain,False,True,False,False
2024-01-20 18:02:20.958475,Madhya Pradesh,18.23,26.45,32.3,18.68,70,1021.87,1.21,1.13,1.54,8.07,232,38,Thunderstorm,rain,True,False,False,True
2024-01-21 18:02:20.958475,Madhya Pradesh,6.23,25.96,34.48,21.73,54,995.09,1.43,2.73,4.02,6.24,197,26,Thunderstorm,clear sky,False,True,False,True
2024-01-22 18:02:20.958475,Madhya Pradesh,16.49,24.5,18.64,1.72,38,1034.18,0.29,0.03,1.76,8.77,321,100,Clouds,clear sky,True,False,True,False
2024-01-23 18:02:20.958475,Madhya Pradesh,25.97,31.52,34.91,7.6,63,1009.15,1.09,3.96,1.31,4.47,124,30,Clouds,few clouds,False,False,False,False
2024-01-24 18:02:20.958475,Madhya Pradesh,28.87,20.57,31.05,6.47,71,1012.71,0.4,2.68,1.05,2.22,114,61,Thunderstorm,thunderstorm,False,False,False,False
2024-01-25 18:02:20.958475,Madhya Pradesh,35.79,23.84,36.04,17.27,65,998.91,0.88,1.46,1.71,0.37,118,100,Clouds,light rain,False,False,True,True
2024-01-26 18:02:20.958475,Madhya Pradesh,36.9,20.06,35.38,11.74,65,1003.94,0.26,2.85,1.69,1.77,329,43,Clear,light rain,False,False,True,False
2024-01-27 18:02:20.958475,Madhya Pradesh,14.19,11.27,29.53,0.0,49,1025.37,0.68,0.9,0.8,1.96,9,100,Rain,light rain,False,False,False,True
2024-01-28 18:02:20.958475,Madhya Pradesh,18.48,27.18,31.47,20.6,66,1001.38,1.27,2.1,4.25,1.75,268,5,Clear,rain,True,False,True,True
2024-01-29 18:02:20.958475,Madhya Pradesh,32.94,17.61,36.59,16.86,65,1022.01,0.8,0.52,3.19,2.0,207,75,Clouds,thunderstorm,False,False,True,True
2024-01-30 18:02:20.958475,Madhya Pradesh,11.26,21.84,31.95,11.01,56,1009.68,3.19,2.48,2.73,4.12,36,72,Clear,rain,True,False,False,False
2024-01-31 18:02:20.958475,Madhya Pradesh,24.32,18.16,30.23,16.91,43,997.1,0.12,0.22,0.97,4.56,250,39,Clear,thunderstorm,False,False,False,False
2024-02-01 18:02:20.958475,Madhya Pradesh,23.42,25.98,29.33,9.24,81,991.65,2.44,1.28,0.34,8.42,11,39,Rain,thunderstorm,False,False,False,False
2024-02-02 18:02:20.958475,Madhya Pradesh,25.87,11.34,38.02,16.82,69,999.46,2.24,0.67,0.31,3.02,324,50,Clouds,broken clouds,False,False,False,True
2024-02-03 18:02:20.958475,Madhya Pradesh,41.18,16.65,35.5,28.35,48,1000.62,1.03,2.19,3.14,4.77,199,19,Clear,thunderstorm,False,False,True,False
2024-02-04 18:02:20.958475,Madhya Pradesh,12.91,32.27,22.26,8.35,64,1015.23,0.22,0.5,1.25,1.14,212,50,Clear,clear sky,False,True,False,False
2024-02-05 18:02:20.958475,Madhya Pradesh,22.14,21.81,31.9,25.82,86,1021.52,1.55,2.06,2.57,3.42,129,36,Thunderstorm,clear sky,True,False,True,False
2024-02-06 18:02:20.958475,Madhya Pradesh,8.47,11.58,42.14,21.61,67,1016.14,0.26,2.22,2.65,3.41,165,37,Rain,light rain,False,True,True,False
2024-02-07 18:02:20.958475,Madhya Pradesh,20.99,18.57,28.27,14.01,62,1019.3,0.38,0.47,3.65,1.36,321,81,Thunderstorm,light rain,False,False,True,False
2024-02-08 18:02:20.958475,Madhya Pradesh,31.69,10.74,34.14,4.41,39,1017.62,1.09,1.87,4.57,8.96,218,5,Rain,scattered clouds,False,False,False,True
2024-02-09 18:02:20.958475,Madhya Pradesh,21.83,6.96,23.92,19.46,71,998.28,1.71,3.4,0.94,3.9,142,44,Clouds,few clouds,False,False,False,True
2024-02-10 18:02:20.958475,Madhya Pradesh,25.27,27.77,20.41,29.51,80,1016.85,1.66,0.79,10.89,0.26,166,18,Rain,broken clouds,True,False,False,True
2024-02-11 18:02:20.958475,Madhya Pradesh,23.65,28.94,29.29,10.38,71,1016.64,0.02,1.77,4.01,2.24,17,60,Clear,light rain,False,False,False,False
2024-02-12 18:02:20.958475,Madhya Pradesh,18.4,25.91,31.37,27.69,84,998.93,0.72,1.99,5.37,3.6,185,42,Clouds,few clouds,True,False,True,False
2024-02-13 18:02:20.958475,Madhya Pradesh,27.65,29.22,39.04,28.76,67,1013.48,0.88,0.13,5.62,8.82,214,32,Clear,rain,False,False,False,False
2024-02-14 18:02:20.958475,Madhya Pradesh,22.97,19.49,32.06,29.11,59,1026.89,0.12,2.67,4.45,5.95,120,48,Clouds,rain,False,False,False,True
2024-02-15 18:02:20.958475,Madhya Pradesh,13.86,16.79,44.76,11.84,55,1001.48,0.68,4.16,4.87,5.25,31,80,Thunderstorm,broken clouds,True,False,False,False
2024-02-16 18:02:20.958475,Madhya Pradesh,12.97,22.73,29.71,13.34,55,1020.0,2.42,2.96,5.34,3.41,121,91,Clear,few clouds,False,False,False,True
2024-02-17 18:02:20.958475,Madhya Pradesh,26.34,23.21,25.88,16.0,63,1028.68,0.78,0.78,4.68,5.71,0,2,Thunderstorm,light rain,True,False,True,False
2024-02-18 18:02:20.958475,Madhya Pradesh,29.53,12.89,20.31,17.15,68,1023.05,1.87,0.62,4.15,1.9,305,73,Rain,clear sky,False,False,False,False
2024-02-19 18:02:20.958475,Madhya Pradesh,22.38,35.8,22.67,7.53,58,1021.04,2.33,1.17,2.21,4.24,86,55,Clear,rain,False,False,True,True
2024-02-20 18:02:20.958475,Madhya Pradesh,35.23,23.78,36.17,24.36,78,1012.85,7.5,1.78,1.27,5.31,313,55,Thunderstorm,rain,False,False,False,True
2024-02-21 18:02:20.958475,Madhya Pradesh,10.5,20.9,26.78,5.53,34,1011.51,1.47,1.3,8.98,2.9,218,44,Rain,thunderstorm,True,False,False,False
2024-02-22 18:02:20.958475,Madhya Pradesh,35.4,21.89,29.64,8.43,82,1013.26,2.71,9.69,1.45,4.46,200,31,Clear,light rain,False,False,False,False
2024-02-23 18:02:20.958475,Madhya Pradesh,22.41,20.54,24.19,17.52,35,1020.65,3.46,2.76,1.14,0.93,226,85,Clear,clear sky,False,True,False,True
2024-02-24 18:02:20.958475,Madhya Pradesh,27.48,20.33,44.87,12.65,90,1022.87,2.21,3.54,2.55,3.18,346,63,Thunderstorm,broken clouds,False,False,False,False
2024-02-25 18:02:20.958475,Madhya Pradesh,29.99,24.81,35.02,20.06,66,1002.11,2.55,2.02,1.04,4.21,345,86,Thunderstorm,rain,True,False,False,False
2024-02-26 18:02:20.958475,Madhya Pradesh,31.08,27.95,22.94,3.88,69,1004.78,3.43,1.69,1.85,4.79,104,36,Thunderstorm,thunderstorm,True,False,False,True
2024-02-27 18:02:20.958475,Madhya Pradesh,24.27,15.11,29.78,11.51,44,1012.6,6.12,1.86,4.05,9.44,343,45,Rain,light rain,True,False,False,True
2024-02-28 18:02:20.958475,Madhya Pradesh,18.75,13.43,25.62,18.99,92,1005.8,1.62,9.37,3.73,0.64,33,38,Thunderstorm,scattered clouds,False,False,False,False
2024-02-29 18:02:20.958475,Madhya Pradesh,20.52,21.23,32.82,17.38,52,1016.53,0.27,0.75,1.13,0.52,114,29,Thunderstorm,clear sky,False,True,False,False
2024-03-01 18:02:20.958475,Madhya Pradesh,44.75,21.64,37.95,23.21,57,1009.88,0.02,0.04,2.76,2.26,11,63,Thunderstorm,thunderstorm,False,False,False,False
2024-03-02 18:02:20.958475,Madhya Pradesh,27.54,18.9,37.79,11.52,94,996.14,0.66,1.68,3.52,2.71,296,82,Clouds,thunderstorm,True,False,False,False
2024-03-03 18:02:20.958475,Madhya Pradesh,23.81,19.63,28.62,12.61,74,1026.32,0.35,1.69,13.13,8.34,309,25,Clouds,scattered clouds,True,False,False,True
2024-03-04 18:02:20.958475,Madhya Pradesh,40.47,22.6,27.16,22.87,56,1015.3,0.21,0.59,0.88,16.54,74,0,Rain,scattered clouds,False,False,False,True
2024-03-05 18:02:20.958475,Madhya Pradesh,20.04,25.38,35.72,24.35,85,1041.41,1.49,0.36,8.63,3.51,210,51,Rain,thunderstorm,False,False,False,False
2024-03-06 18:02:20.958475,Madhya Pradesh,24.07,29.48,38.3,5.99,77,1034.32,1.45,0.01,4.69,4.12,340,49,Rain,few clouds,True,False,True,True
2024-03-07 18:02:20.958475,Madhya Pradesh,26.81,13.02,36.7,17.51,76,1015.52,0.58,7.64,3.27,14.19,253,50,Clouds,rain,False,True,False,True
2024-03-08 18:02:20.958475,Madhya Pradesh,32.83,15.22,34.02,16.42,82,1016.13,3.36,0.2,1.01,5.49,350,20,Clear,rain,False,False,True,False
2024-03-09 18:02:20.958475,Madhya Pradesh,32.42,19.63,35.32,7.52,66,1003.95,1.03,1.21,2.36,1.49,283,61,Clouds,rain,False,False,False,True
2024-03-10 18:02:20.958475,Madhya Pradesh,24.35,12.88,26.82,7.95,54,1010.78,2.37,6.28,6.07,7.06,254,50,Thunderstorm,rain,True,False,True,True
2024-03-11 18:02:20.958475,Madhya Pradesh,24.37,18.33,33.9,14.1,41,982.32,1.7,0.76,2.88,5.78,74,49,Clouds,light rain,False,False,False,True
2024-03-12 18:02:20.958475,Madhya Pradesh,41.02,15.92,22.74,20.21,42,1023.91,6.85,0.42,4.06,5.55,278,27,Clouds,scattered clouds,False,False,False,True
2024-03-13 18:02:20.958475,Madhya Pradesh,34.0,12.51,32.24,21.95,19,1026.76,3.44,2.94,3.49,3.05,302,5,Clouds,scattered clouds,False,False,False,True
2024-03-14 18:02:20.958475,Madhya Pradesh,32.66,12.53,36.17,16.65,61,1013.23,0.1,0.09,6.14,5.69,285,25,Thunderstorm,thunderstorm,False,False,True,False
2024-03-15 18:02:20.958475,Madhya Pradesh,38.82,15.76,31.27,6.82,51,996.75,0.52,0.94,8.0,3.93,302,64,Thunderstorm,light rain,False,True,False,True
2024-03-16 18:02:20.958475,Madhya Pradesh,19.32,12.09,31.13,19.23,45,1022.45,0.91,3.91,0.46,4.53,90,79,Rain,few clouds,True,False,False,False
2024-03-17 18:02:20.958475,Madhya Pradesh,26.94,23.69,42.95,34.13,66,1021.8,1.66,3.33,2.49,1.84,123,19,Clear,broken clouds,False,True,False,True
2024-03-18 18:02:20.958475,Madhya Pradesh,34.69,27.93,28.7,7.53,64,1009.3,6.45,2.92,8.24,23.15,236,0,Clouds,rain,False,True,True,True
2024-03-19 18:02:20.958475,Madhya Pradesh,20.34,21.1,49.11,7.04,70,1019.37,0.65,0.45,1.88,3.29,171,100,Clouds,broken clouds,False,False,False,False
2024-03-20 18:02:20.958475,Madhya Pradesh,19.37,9.93,32.35,14.65,59,1016.29,1.14,4.81,5.4,4.95,207,50,Clear,light rain,False,False,False,False
2024-03-21 18:02:20.958475,Madhya Pradesh,31.16,23.18,38.23,11.66,44,1000.65,0.82,5.62,6.05,3.32,259,31,Clouds,light rain,False,False,True,False
2024-03-22 18:02:20.958475,Madhya Pradesh,23.62,27.07,30.54,12.61,68,1017.31,0.45,2.27,5.23,6.63,229,35,Clear,few clouds,False,False,False,True
2024-03-23 18:02:20.958475,Madhya Pradesh,32.87,7.21,39.03,22.08,79,1013.9,0.83,0.07,1.4,2.61,117,75,Thunderstorm,thunderstorm,False,False,True,False
2024-03-24 18:02:20.958475,Madhya Pradesh,23.82,12.03,24.48,17.21,54,1018.59,1.05,1.96,0.84,8.89,148,82,Rain,light rain,False,False,True,False
2024-03-25 18:02:20.958475,Madhya Pradesh,20.04,10.46,25.76,15.97,75,992.09,0.24,0.48,2.19,8.71,189,9,Rain,thunderstorm,False,False,False,False
2024-03-26 18:02:20.958475,Madhya Pradesh,39.02,21.63,25.45,15.6,73,1006.56,0.08,1.89,3.02,2.18,17,100,Thunderstorm,clear sky,False,False,False,False
2024-03-27 18:02:20.958475,Madhya Pradesh,34.42,15.69,24.28,6.41,54,1003.45,1.39,3.55,7.47,0.41,269,0,Clouds,thunderstorm,True,False,True,False
2024-03-28 18:02:20.958475,Madhya Pradesh,16.45,20.22,38.2,13.35,76,1005.16,1.02,2.05,2.78,9.35,54,7,Thunderstorm,rain,False,False,False,True
2024-03-29 18:02:20.958475,Madhya Pradesh,25.68,14.7,39.94,16.74,77,1003.34,1.92,1.35,5.76,5.35,283,35,Clouds,clear sky,True,False,True,True
2024-03-30 18:02:20.958475,Madhya Pradesh,28.91,12.74,32.51,16.95,81,1012.25,0.54,0.19,2.56,1.35,290,27,Clouds,few clouds,False,True,False,True
2024-03-31 18:02:20.958475,Madhya Pradesh,21.45,19.85,14.68,26.4,55,1017.74,0.91,0.14,5.97,1.75,126,62,Clouds,scattered clouds,True,False,False,True
2024-04-01 18:02:20.958475,Madhya Pradesh,19.75,20.39,30.57,18.43,76,1027.99,0.31,0.32,4.38,0.35,284,23,Rain,scattered clouds,False,False,True,True
2024-04-02 18:02:20.958475,Madhya Pradesh,30.01,22.51,36.92,17.17,61,1002.85,1.4,1.22,2.16,3.2,210,16,Rain,thunderstorm,True,False,True,False
2024-04-03 18:02:20.958475,Madhya Pradesh,33.62,15.74,35.48,27.81,58,1003.1,0.77,1.12,4.49,6.3,5,44,Thunderstorm,scattered clouds,False,False,False,False
2024-04-04 18:02:20.958475,Madhya Pradesh,32.23,8.88,18.11,7.79,53,1019.61,1.59,2.18,6.79,4.62,42,60,Thunderstorm,light rain,True,True,False,False
2024-04-05 18:02:20.958475,Madhya Pradesh,28.23,22.7,23.51,10.62,52,1001.99,1.15,1.79,0.4,9.58,284,88,Rain,broken clouds,True,False,True,True
2024-04-06 18:02:20.958475,Madhya Pradesh,26.25,27.97,32.91,25.76,85,1010.84,1.91,4.7,6.09,10.37,106,51,Rain,few clouds,False,False,True,True
2024-04-07 18:02:20.958475,Madhya Pradesh,20.37,23.1,30.59,20.7,78,1023.3,2.76,2.14,0.28,12.81,202,100,Rain,light rain,False,False,True,True
2024-04-08 18:02:20.958475,Madhya Pradesh,17.81,18.31,17.93,15.64,88,1002.97,2.83,2.36,9.68,1.2,224,0,Clouds,scattered clouds,True,False,False,True
2024-04-09 18:02:20.958475,Madhya Pradesh,18.26,7.63,22.21,21.31,68,1016.22,0.14,5.97,3.67,3.03,118,1,Thunderstorm,light rain,False,False,True,True
2024-04-10 18:02:20.958475,Madhya Pradesh,36.7,18.85,28.91,14.18,80,1007.03,1.42,1.78,5.8,4.36,283,96,Thunderstorm,clear sky,False,False,False,True
2024-04-11 18:02:20.958475,Madhya Pradesh,29.89,30.76,34.17,31.53,53,1027.05,1.24,2.11,5.13,12.43,119,83,Thunderstorm,thunderstorm,False,False,False,False
2024-04-12 18:02:20.958475,Madhya Pradesh,33.26,21.24,29.55,2.46,65,1015.22,1.7,3.47,7.91,9.23,24,50,Rain,broken clouds,False,False,True,True
2024-04-13 18:02:20.958475,Madhya Pradesh,33.19,14.65,26.25,14.8,52,1009.31,0.18,5.43,5.32,4.48,0,1,Clear,light rain,False,False,True,True
2024-04-14 18:02:20.958475,Madhya Pradesh,28.44,18.49,29.93,21.72,55,1033.64,4.5,4.17,2.07,3.47,164,81,Clear,broken clouds,False,False,True,True
2024-04-15 18:02:20.958475,Madhya Pradesh,12.58,27.09,35.06,11.04,97,1008.59,0.18,3.34,2.36,6.27,351,20,Thunderstorm,light rain,True,False,True,True
2024-04-16 18:02:20.958475,Madhya Pradesh,14.16,16.95,20.46,8.43,64,1025.08,2.34,2.38,6.15,6.0,75,14,Clouds,few clouds,False,False,False,False
