timestamp,region_name,temperature_current,temperature_min,temperature_max,temperature_growing_degree_days,humidity_relative_humidity,humidity_pressure,precipitation_rain_1h,precipitation_rain_3h,wind_speed,wind_gust,wind_degree,cloud_cover,weather_main,weather_description,extreme_weather_is_rainy,extreme_weather_is_thunderstorm,extreme_weather_is_clear,extreme_weather_is_cloudy
2024-01-11 18:02:20.931788,Tamil Nadu,37.39,12.33,25.37,18.77,83,997.65,1.55,1.68,7.77,3.1,140,51,Thunderstorm,scattered clouds,False,False,True,False
2024-01-12 18:02:20.931788,Tamil Nadu,19.28,11.42,37.21,0.0,96,1015.83,3.02,1.15,8.35,0.54,151,46,Clear,few clouds,False,False,True,True
2024-01-13 18:02:20.931788,Tamil Nadu,23.55,25.21,27.88,0.0,73,1019.53,2.88,0.68,8.6,1.42,257,67,Rain,rain,True,False,False,True
2024-01-14 18:02:20.931788,Tamil Nadu,20.53,14.43,32.48,11.8,43,992.79,0.45,2.72,6.17,4.48,81,46,Rain,light rain,False,False,True,True
2024-01-15 18:02:20.931788,Tamil Nadu,20.59,24.4,31.3,12.32,85,1014.7,2.46,3.87,2.44,1.68,97,0,Thunderstorm,rain,False,False,False,False
2024-01-16 18:02:20.931788,Tamil Nadu,23.47,27.35,25.89,24.94,63,1018.36,3.47,1.03,1.58,9.0,219,52,Clear,clear sky,False,False,True,False
2024-01-17 18:02:20.931788,Tamil Nadu,27.71,22.76,34.77,14.41,73,1021.05,1.81,0.61,4.34,7.88,42,100,Thunderstorm,broken clouds,False,False,True,True
2024-01-18 18:02:20.931788,Tamil Nadu,19.5,21.59,32.67,24.89,54,1027.45,0.31,4.7,2.38,4.01,313,73,Clouds,thunderstorm,False,False,False,False
2024-01-19 18:02:20.931788,Tamil Nadu,19.76,27.89,32.72,0.0,49,1015.7,4.28,0.1,2.41,8.27,24,95,Clear,rain,True,False,False,False
2024-01-20 18:02:20.931788,Tamil Nadu,24.95,23.81,36.56,17.46,40,1023.16,2.3,1.58,2.88,2.21,193,75,Rain,scattered clouds,True,False,False,True
2024-01-21 18:02:20.931788,Tamil Nadu,34.41,22.97,48.15,0.0,46,1012.76,1.24,0.67,1.37,3.04,119,90,Rain,rain,False,False,False,True
2024-01-22 18:02:20.931788,Tamil Nadu,21.15,14.35,38.27,14.96,63,1025.3,0.99,1.38,2.15,2.7,51,50,Rain,broken clouds,False,False,False,True
2024-01-23 18:02:20.931788,Tamil Nadu,33.39,25.26,24.48,5.61,70,1028.86,0.65,1.08,3.92,8.17,104,37,Rain,thunderstorm,False,False,False,True
2024-01-24 18:02:20.931788,Tamil Nadu,26.38,17.32,25.89,43.76,91,986.95,0.28,0.22,1.31,3.9,106,85,Clouds,few clouds,True,True,False,True
2024-01-25 18:02:20.931788,Tamil Nadu,33.73,19.94,30.1,10.43,89,1032.41,0.32,0.03,2.48,2.3,186,45,Thunderstorm,clear sky,True,False,True,True
2024-01-26 18:02:20.931788,Tamil Nadu,22.06,26.79,43.15,27.51,54,1026.53,0.17,2.03,2.05,9.4,229,22,Clouds,light rain,False,False,True,False
2024-01-27 18:02:20.931788,Tamil Nadu,14.93,16.18,41.45,14.05,45,1002.99,1.72,3.43,0.74,3.36,133,47,Thunderstorm,rain,False,False,False,False
2024-01-28 18:02:20.931788,Tamil Nadu,17.03,30.54,38.89,19.52,60,1012.72,1.36,1.46,4.69,1.55,210,43,Clear,broken clouds,False,False,False,True
2024-01-29 18:02:20.931788,Tamil Nadu,22.61,13.93,24.13,18.78,76,1023.09,2.01,1.49,2.81,11.77,355,39,Thunderstorm,broken clouds,False,False,False,False
2024-01-30 18:02:20.931788,Tamil Nadu,22.07,23.25,25.05,27.71,49,1003.64,1.08,1.09,6.98,5.19,13,69,Clouds,rain,False,False,True,False
2024-01-31 18:02:20.931788,Tamil Nadu,31.63,18.73,41.53,16.36,61,1009.48,2.23,3.88,3.22,9.13,29,17,Clouds,clear sky,False,False,False,True
2024-02-01 18:02:20.931788,Tamil Nadu,19.45,9.37,33.79,20.69,58,1008.14,0.82,3.94,13.39,2.5,104,44,Clouds,rain,True,False,True,False
2024-02-02 18:02:20.931788,Tamil Nadu,33.92,23.5,36.57,12.05,65,1004.39,0.35,7.43,2.24,0.98,128,32,Rain,clear sky,True,False,True,False
2024-02-03 18:02:20.931788,Tamil Nadu,44.44,25.69,26.46,27.24,71,1009.64,0.93,0.45,1.19,4.24,30,44,Clouds,rain,False,False,False,True
2024-02-04 18:02:20.931788,Tamil Nadu,14.91,15.77,30.45,14.76,58,1029.02,2.67,1.74,3.34,3.73,230,68,Thunderstorm,scattered clouds,False,False,False,True
2024-02-05 18:02:20.931788,Tamil Nadu,25.58,7.74,33.56,31.47,55,1013.98,0.21,1.17,1.89,7.47,224,42,Rain,broken clouds,True,False,False,False
2024-02-06 18:02:20.931788,Tamil Nadu,20.23,23.74,26.72,26.55,89,1003.3,0.41,0.43,1.95,5.69,56,33,Thunderstorm,scattered clouds,False,False,False,False
2024-02-07 18:02:20.931788,Tamil Nadu,35.55,25.18,32.95,14.97,60,1004.77,0.17,2.34,0.69,8.89,298,69,Rain,rain,False,False,False,False
2024-02-08 18:02:20.931788,Tamil Nadu,25.87,11.02,35.82,7.81,58,1009.01,9.15,2.85,2.67,5.78,229,45,Rain,scattered clouds,True,False,True,False
2024-02-09 18:02:20.931788,Tamil Nadu,25.48,24.0,30.92,19.2,36,999.56,2.15,1.33,11.93,9.42,143,84,Rain,few clouds,True,False,True,True
2024-02-10 18:02:20.931788,Tamil Nadu,28.63,17.04,35.95,5.79,57,1028.91,0.4,6.48,0.54,4.89,246,55,Clear,thunderstorm,False,False,False,True
2024-02-11 18:02:20.931788,Tamil Nadu,31.09,28.29,21.74,0.0,43,1015.76,0.9,2.17,10.01,7.41,278,76,Clouds,few clouds,False,False,False,False
2024-02-12 18:02:20.931788,Tamil Nadu,23.49,18.8,22.47,20.21,69,999.44,3.95,3.3,1.97,17.79,280,30,Clouds,broken clouds,False,False,True,True
2024-02-13 18:02:20.931788,Tamil Nadu,17.03,22.42,31.02,6.28,100,1020.87,0.25,0.06,4.05,3.55,299,16,Clouds,thunderstorm,False,False,True,False
2024-02-14 18:02:20.931788,Tamil Nadu,27.82,19.05,35.33,20.42,67,1012.34,0.19,0.5,1.42,0.18,261,13,Rain,few clouds,False,False,False,False
2024-02-15 18:02:20.931788,Tamil Nadu,33.16,16.48,30.47,13.38,48,1002.72,1.43,0.14,2.06,6.42,130,3,Thunderstorm,rain,False,True,True,True
2024-02-16 18:02:20.931788,Tamil Nadu,29.79,26.1,34.28,24.61,30,1010.81,1.71,0.1,2.11,1.57,85,8,Clouds,broken clouds,True,False,False,True
2024-02-17 18:02:20.931788,Tamil Nadu,36.47,26.65,36.13,13.52,58,1019.77,1.06,1.13,6.89,7.64,236,38,Clear,rain,True,False,False,False
2024-02-18 18:02:20.931788,Tamil Nadu,26.69,14.72,31.57,3.6,61,1003.63,1.06,1.43,2.4,1.53,286,55,Thunderstorm,light rain,False,False,False,False
2024-02-19 18:02:20.931788,Tamil Nadu,34.78,8.89,35.3,13.15,81,996.15,1.39,5.07,2.04,4.35,267,20,Clouds,scattered clouds,False,True,False,False
2024-02-20 18:02:20.931788,Tamil Nadu,19.83,7.0,35.95,2.14,63,1018.37,1.42,4.33,3.63,4.15,336,12,Thunderstorm,broken clouds,True,False,False,True
2024-02-21 18:02:20.931788,Tamil Nadu,21.33,30.9,37.51,20.71,64,1009.19,1.62,3.36,2.0,1.75,247,27,Clear,rain,False,False,False,True
2024-02-22 18:02:20.931788,Tamil Nadu,22.58,19.17,28.79,20.5,94,1015.68,1.84,0.81,5.04,8.24,278,4,Clouds,clear sky,False,False,True,True
2024-02-23 18:02:20.931788,Tamil Nadu,27.27,24.83,33.2,0.0,63,1026.73,3.37,1.55,5.75,1.6,287,56,Clear,rain,True,False,False,True
2024-02-24 18:02:20.931788,Tamil Nadu,27.46,13.22,28.15,26.14,41,1023.42,0.13,0.02,1.01,9.59,162,25,Clouds,light rain,False,False,False,False
2024-02-25 18:02:20.931788,Tamil Nadu,28.83,31.39,40.04,35.31,80,999.4,0.03,1.26,1.32,0.43,78,75,Clear,few clouds,False,False,True,True
2024-02-26 18:02:20.931788,Tamil Nadu,16.65,17.8,31.46,20.17,55,1007.82,0.8,4.37,6.72,4.95,45,44,Clear,rain,True,False,False,False
2024-02-27 18:02:20.931788,Tamil Nadu,32.86,22.58,33.74,23.61,68,1014.91,2.17,2.16,3.37,1.08,109,68,Clouds,scattered clouds,False,False,True,True
2024-02-28 18:02:20.931788,Tamil Nadu,27.08,11.26,38.4,20.09,59,1010.97,0.88,0.36,3.42,0.93,111,36,Thunderstorm,few clouds,False,False,True,True
2024-02-29 18:02:20.931788,Tamil Nadu,13.49,17.52,26.53,5.5,82,1017.29,1.23,1.53,2.79,7.09,124,44,Clouds,broken clouds,True,False,True,True
2024-03-01 18:02:20.931788,Tamil Nadu,17.2,11.0,36.51,18.31,72,1029.39,0.22,0.9,1.71,0.93,95,30,Clear,thunderstorm,False,False,False,True
2024-03-02 18:02:20.931788,Tamil Nadu,23.28,16.33,47.55,22.16,79,1031.26,0.74,1.33,2.57,1.76,184,74,Clear,clear sky,False,False,False,True
2024-03-03 18:02:20.931788,Tamil Nadu,15.11,13.68,16.33,22.98,50,1018.48,1.7,1.2,3.04,0.14,215,70,Rain,light rain,False,False,False,True
2024-03-04 18:02:20.931788,Tamil Nadu,27.29,19.46,49.46,14.58,59,989.55,0.84,1.28,2.19,5.52,62,50,Rain,few clouds,False,False,False,True
2024-03-05 18:02:20.931788,Tamil Nadu,32.11,33.51,29.47,20.9,57,1031.15,2.51,3.37,4.17,7.37,107,28,Rain,rain,False,False,False,True
2024-03-06 18:02:20.931788,Tamil Nadu,44.16,20.14,27.37,14.62,90,1012.17,0.83,0.11,8.94,3.02,28,30,Clear,light rain,False,False,True,False
2024-03-07 18:02:20.931788,Tamil Nadu,24.6,21.2,37.82,29.5,55,1014.35,3.92,1.96,4.47,2.29,33,38,Rain,light rain,False,False,False,False
2024-03-08 18:02:20.931788,Tamil Nadu,20.72,17.98,19.92,0.99,59,1021.47,2.01,0.05,7.85,1.33,217,0,Clear,few clouds,True,False,False,True
2024-03-09 18:02:20.931788,Tamil Nadu,36.68,9.19,26.9,15.67,74,1017.83,1.14,1.67,1.39,14.21,132,62,Clear,light rain,False,False,False,False
2024-03-10 18:02:20.931788,Tamil Nadu,28.15,13.33,24.75,8.56,78,1016.91,0.02,1.32,4.26,3.25,300,91,Rain,scattered clouds,False,False,False,True
2024-03-11 18:02:20.931788,Tamil Nadu,46.6,22.63,26.61,23.44,96,1020.63,2.97,0.09,1.16,5.19,97,52,Clear,light rain,False,False,False,False
2024-03-12 18:02:20.931788,Tamil Nadu,22.17,17.0,39.5,22.89,54,1016.27,2.95,0.71,0.35,5.87,102,20,Rain,clear sky,False,False,False,False
2024-03-13 18:02:20.931788,Tamil Nadu,13.43,17.11,32.2,12.66,57,994.03,0.73,0.46,4.69,3.83,117,39,Clouds,clear sky,False,False,False,True
2024-03-14 18:02:20.931788,Tamil Nadu,28.16,23.54,35.3,20.18,91,1017.09,0.29,3.09,3.54,7.57,217,0,Clear,scattered clouds,True,False,False,True
2024-03-15 18:02:20.931788,Tamil Nadu,22.89,27.01,22.74,18.58,86,997.79,8.98,0.11,1.57,4.02,248,87,Rain,rain,False,True,False,False
2024-03-16 18:02:20.931788,Tamil Nadu,12.07,10.29,23.7,17.88,75,1013.61,0.62,0.16,5.38,7.33,354,65,Rain,rain,False,False,False,True
2024-03-17 18:02:20.931788,Tamil Nadu,24.07,28.42,35.41,4.67,62,1014.72,0.58,0.87,4.59,1.56,67,0,Thunderstorm,few clouds,False,False,True,True
2024-03-18 18:02:20.931788,Tamil Nadu,37.87,10.45,30.29,14.03,35,991.44,0.12,0.22,8.77,2.91,43,55,Clouds,light rain,False,False,False,False
2024-03-19 18:02:20.931788,Tamil Nadu,24.19,19.03,36.95,19.29,75,1015.29,0.24,3.1,0.78,1.37,122,35,Thunderstorm,thunderstorm,False,False,False,False
2024-03-20 18:02:20.931788,Tamil Nadu,33.65,21.01,40.02,10.3,65,1005.13,0.08,0.96,2.07,1.84,355,16,Clear,scattered clouds,False,True,False,True
2024-03-21 18:02:20.931788,Tamil Nadu,13.03,18.69,29.6,17.55,71,1005.66,0.31,8.52,3.42,4.84,290,47,Clear,clear sky,False,False,False,False
2024-03-22 18:02:20.931788,Tamil Nadu,25.99,28.95,20.86,11.16,59,996.62,0.67,2.03,7.13,8.36,94,98,Rain,broken clouds,False,False,True,False
2024-03-23 18:02:20.931788,Tamil Nadu,37.86,26.92,46.2,13.17,51,990.01,1.67,0.28,10.24,4.48,136,100,Clouds,scattered clouds,False,False,True,False
2024-03-24 18:02:20.931788,Tamil Nadu,19.05,14.62,26.64,18.34,63,1007.58,0.53,1.06,2.86,0.88,114,69,Rain,rain,True,False,True,True
2024-03-25 18:02:20.931788,Tamil Nadu,8.53,18.07,31.1,11.15,54,994.95,2.29,2.85,11.5,12.74,193,14,Rain,thunderstorm,False,True,True,True
2024-03-26 18:02:20.931788,Tamil Nadu,21.39,24.58,20.87,11.35,83,1012.91,2.44,0.86,8.28,3.43,252,72,Clear,broken clouds,False,False,True,True
2024-03-27 18:02:20.931788,Tamil Nadu,31.36,19.18,33.78,19.72,76,1027.56,1.45,2.24,4.25,2.18,56,13,Clouds,clear sky,False,False,True,False
2024-03-28 18:02:20.931788,Tamil Nadu,21.73,20.81,30.44,25.13,53,1000.94,0.95,0.39,3.59,9.38,135,35,Thunderstorm,scattered clouds,False,True,False,False
2024-03-29 18:02:20.931788,Tamil Nadu,6.44,18.93,34.02,23.7,75,1015.11,1.69,4.7,1.46,1.07,239,29,Clear,few clouds,False,False,False,True
2024-03-30 18:02:20.931788,Tamil Nadu,16.83,19.1,36.81,22.62,65,1009.22,0.74,0.62,3.27,3.4,324,58,Rain,light rain,False,False,False,False
2024-03-31 18:02:20.931788,Tamil Nadu,18.76,23.73,43.37,12.98,93,1022.26,0.04,0.94,3.16,1.63,190,94,Thunderstorm,clear sky,False,False,False,True
2024-04-01 18:02:20.931788,Tamil Nadu,24.07,26.36,37.44,24.99,56,1020.82,0.25,6.22,1.53,6.89,255,21,Clouds,clear sky,False,False,False,False
2024-04-02 18:02:20.931788,Tamil Nadu,14.21,12.85,31.25,24.21,71,1021.92,0.32,1.87,5.43,1.67,259,67,Clear,light rain,False,False,True,False
2024-04-03 18:02:20.931788,Tamil Nadu,18.33,22.58,27.52,9.58,64,998.02,0.5,0.37,5.82,3.26,15,51,Clear,few clouds,True,False,True,False
2024-04-04 18:02:20.931788,Tamil Nadu,22.21,19.23,25.09,9.18,42,1000.84,0.05,0.25,0.36,1.74,97,99,Rain,few clouds,False,False,False,True
2024-04-05 18:02:20.931788,Tamil Nadu,14.45,25.23,31.63,22.17,54,1011.5,1.04,2.11,5.83,8.23,22,96,Rain,few clouds,False,True,True,False
2024-04-06 18:02:20.931788,Tamil Nadu,30.76,16.2,32.73,11.46,91,997.68,1.89,1.91,2.95,5.44,51,57,Thunderstorm,broken clouds,False,False,True,True
2024-04-07 18:02:20.931788,Tamil Nadu,21.81,27.03,27.13,22.1,71,1010.78,1.19,1.21,2.35,4.55,207,89,Rain,thunderstorm,False,False,False,False
2024-04-08 18:02:20.931788,Tamil Nadu,32.81,22.25,22.73,15.18,44,1018.98,0.83,1.47,8.23,3.66,272,0,Clouds,thunderstorm,False,False,False,False
2024-04-09 18:02:20.931788,Tamil Nadu,25.48,11.72,39.64,19.96,88,1015.98,1.81,0.7,3.96,10.77,122,69,Rain,scattered clouds,True,False,False,False
2024-04-10 18:02:20.931788,Tamil Nadu,19.59,15.87,32.73,17.12,69,1006.5,1.31,2.87,3.82,6.03,129,45,Clear,broken clouds,True,False,False,False
2024-04-11 18:02:20.931788,Tamil Nadu,36.75,21.53,22.05,17.87,68,1009.56,4.95,0.46,3.45,3.48,87,32,Thunderstorm,rain,True,False,False,True
2024-04-12 18:02:20.931788,Tamil Nadu,27.11,19.43,33.08,16.12,35,1024.56,2.14,0.53,5.23,1.46,186,18,Thunderstorm,light rain,False,False,False,True
2024-04-13 18:02:20.931788,Tamil Nadu,11.83,23.19,37.8,20.97,70,1019.44,1.18,2.56,9.11,16.3,3,19,Clear,broken clouds,False,False,False,True
2024-04-14 18:02:20.931788,Tamil Nadu,26.53,22.47,35.12,22.95,76,1004.88,1.14,0.49,6.3,1.7,212,45,Clouds,clear sky,False,False,True,False
2024-04-15 18:02:20.931788,Tamil Nadu,25.92,17.34,28.81,17.02,58,1021.51,0.12,0.98,2.81,3.45,30,21,Clear,light rain,True,False,True,True
2024-04-16 18:02:20.931788,Tamil Nadu,4.43,17.63,29.58,9.84,81,1025.06,1.48,0.5,1.07,3.83,34,84,Thunderstorm,clear sky,False,True,True,False
2024-04-17 18:02:20.931788,Tamil Nadu,28.04,17.78,42.46,26.87,65,1012.21,7.7,0.47,3.43,4.82,231,68,Rain,thunderstorm,False,False,True,False
2024-04-18 18:02:20.931788,Tamil Nadu,27.1,27.36,28.76,15.74,83,1010.02,0.71,2.38,1.11,11.69,158,62,Clear,rain,True,True,False,False
